time_s,q_v,qb_v,bl_v,blb_v,wl_v,ivdd_a
3.364e-10,0.6999,0.01253,0.7019,0.02445,0.7,-7.788e-08
3.366e-10,0.6999,0.01246,0.7019,0.02431,0.7,-7.745e-08
3.368e-10,0.6999,0.01239,0.7019,0.02416,0.7,-7.702e-08
3.37e-10,0.6999,0.01231,0.7019,0.02402,0.7,-7.659e-08
3.372e-10,0.6999,0.01224,0.7019,0.02388,0.7,-7.616e-08
3.374e-10,0.6999,0.01217,0.7019,0.02374,0.7,-7.573e-08
3.376e-10,0.6999,0.0121,0.7019,0.0236,0.7,-7.53e-08
3.378e-10,0.6999,0.01202,0.7019,0.02346,0.7,-7.487e-08
3.38e-10,0.6999,0.01195,0.7019,0.02331,0.7,-7.444e-08
3.382e-10,0.6999,0.01188,0.7019,0.02317,0.7,-7.401e-08
3.384e-10,0.6999,0.01181,0.7019,0.02303,0.7,-7.358e-08
3.386e-10,0.6999,0.01174,0.7019,0.02289,0.7,-7.315e-08
3.388e-10,0.6999,0.01166,0.7019,0.02275,0.7,-7.272e-08
3.39e-10,0.6999,0.01159,0.7019,0.0226,0.7,-7.229e-08
3.392e-10,0.6999,0.01152,0.7019,0.02246,0.7,-7.186e-08
3.394e-10,0.6999,0.01145,0.7019,0.02232,0.7,-7.143e-08
3.396e-10,0.6999,0.01138,0.7019,0.02218,0.7,-7.1e-08
3.398e-10,0.6999,0.0113,0.7019,0.02204,0.7,-7.057e-08
3.4e-10,0.6999,0.01123,0.7019,0.02189,0.7,-7.014e-08
3.402e-10,0.6999,0.01116,0.7019,0.02175,0.7,-6.971e-08
3.404e-10,0.6999,0.01109,0.7019,0.02161,0.7,-6.928e-08
3.406e-10,0.6999,0.01102,0.7019,0.02147,0.7,-6.885e-08
3.408e-10,0.6999,0.01094,0.7019,0.02133,0.7,-6.842e-08
3.41e-10,0.6999,0.01087,0.7019,0.02119,0.7,-6.799e-08
3.412e-10,0.6999,0.0108,0.7019,0.02104,0.7,-6.756e-08
3.414e-10,0.6999,0.01073,0.7019,0.0209,0.7,-6.713e-08
3.416e-10,0.6999,0.01068,0.7019,0.02081,0.7,-6.684e-08
3.418e-10,0.6999,0.01063,0.7019,0.02072,0.7,-6.656e-08
3.42e-10,0.6999,0.01059,0.7019,0.02063,0.7,-6.629e-08
3.422e-10,0.6999,0.01054,0.7019,0.02054,0.7,-6.601e-08
3.424e-10,0.6999,0.0105,0.7019,0.02045,0.7,-6.574e-08
3.426e-10,0.6999,0.01045,0.7019,0.02036,0.7,-6.546e-08
3.428e-10,0.6999,0.01041,0.7019,0.02027,0.7,-6.519e-08
3.43e-10,0.6999,0.01036,0.7019,0.02018,0.7,-6.492e-08
3.432e-10,0.6999,0.01032,0.7019,0.0201,0.7,-6.464e-08
3.434e-10,0.6999,0.01027,0.7019,0.02001,0.7,-6.437e-08
3.436e-10,0.6999,0.01023,0.7019,0.01992,0.7,-6.409e-08
3.438e-10,0.6999,0.01018,0.7019,0.01983,0.7,-6.382e-08
3.44e-10,0.6999,0.01013,0.7019,0.01974,0.7,-6.354e-08
3.442e-10,0.6999,0.01009,0.7019,0.01965,0.7,-6.327e-08
3.444e-10,0.6999,0.01004,0.7019,0.01956,0.7,-6.3e-08
3.446e-10,0.6999,0.009999,0.7019,0.01948,0.7,-6.272e-08
3.448e-10,0.6999,0.009953,0.7019,0.01939,0.7,-6.245e-08
3.45e-10,0.6999,0.009908,0.7019,0.0193,0.7,-6.217e-08
3.452e-10,0.6999,0.009862,0.7019,0.01921,0.7,-6.19e-08
3.454e-10,0.6999,0.009817,0.7019,0.01912,0.7,-6.162e-08
3.456e-10,0.6999,0.009772,0.7019,0.01903,0.7,-6.135e-08
3.458e-10,0.6999,0.009726,0.7019,0.01894,0.7,-6.108e-08
3.46e-10,0.6999,0.009681,0.7019,0.01885,0.7,-6.08e-08
3.462e-10,0.6999,0.009636,0.7019,0.01877,0.7,-6.053e-08
3.464e-10,0.6999,0.00959,0.7019,0.01868,0.7,-6.025e-08
3.466e-10,0.6999,0.009545,0.7019,0.01859,0.7,-5.998e-08
3.468e-10,0.6999,0.0095,0.7019,0.0185,0.7,-5.97e-08
3.47e-10,0.6999,0.009454,0.7019,0.01841,0.7,-5.943e-08
3.472e-10,0.6999,0.009409,0.7019,0.01832,0.7,-5.916e-08
3.474e-10,0.6999,0.009363,0.7019,0.01823,0.7,-5.888e-08
3.476e-10,0.6999,0.009318,0.7019,0.01814,0.7,-5.861e-08
3.478e-10,0.6999,0.009273,0.7019,0.01806,0.7,-5.833e-08
3.48e-10,0.6999,0.009227,0.7019,0.01797,0.7,-5.806e-08
3.482e-10,0.6999,0.009182,0.7019,0.01788,0.7,-5.779e-08
3.484e-10,0.6999,0.009137,0.7019,0.01779,0.7,-5.751e-08
3.486e-10,0.6999,0.009091,0.7019,0.0177,0.7,-5.724e-08
3.488e-10,0.6999,0.009046,0.7019,0.01761,0.7,-5.696e-08
3.49e-10,0.6999,0.009,0.7019,0.01752,0.7,-5.669e-08
3.492e-10,0.6999,0.008955,0.7019,0.01743,0.7,-5.641e-08
3.494e-10,0.6999,0.00891,0.7019,0.01735,0.7,-5.614e-08
3.496e-10,0.6999,0.008864,0.7019,0.01726,0.7,-5.587e-08
3.498e-10,0.6999,0.008819,0.7019,0.01717,0.7,-5.559e-08
3.5e-10,0.6999,0.008774,0.7019,0.01708,0.7,-5.532e-08
3.502e-10,0.6999,0.008728,0.7019,0.01699,0.7,-5.504e-08
3.504e-10,0.6999,0.008683,0.7019,0.0169,0.7,-5.477e-08
3.506e-10,0.6999,0.008638,0.7019,0.01681,0.7,-5.449e-08
3.508e-10,0.6999,0.008592,0.7019,0.01672,0.7,-5.422e-08
3.51e-10,0.6999,0.008547,0.7019,0.01664,0.7,-5.395e-08
3.512e-10,0.6999,0.008501,0.7019,0.01655,0.7,-5.367e-08
3.514e-10,0.6999,0.008456,0.7019,0.01646,0.7,-5.34e-08
3.516e-10,0.6999,0.008411,0.7019,0.01637,0.7,-5.312e-08
3.518e-10,0.6999,0.008365,0.7019,0.01628,0.7,-5.285e-08
3.52e-10,0.6999,0.00832,0.7019,0.01619,0.7,-5.257e-08
3.522e-10,0.6999,0.008275,0.7019,0.0161,0.7,-5.23e-08
3.524e-10,0.6999,0.008229,0.7019,0.01601,0.7,-5.203e-08
3.526e-10,0.6999,0.008184,0.7019,0.01593,0.7,-5.175e-08
3.528e-10,0.6999,0.008138,0.7019,0.01584,0.7,-5.148e-08
3.53e-10,0.6999,0.008093,0.7019,0.01575,0.7,-5.12e-08
3.532e-10,0.6999,0.008048,0.7019,0.01566,0.7,-5.093e-08
3.534e-10,0.6999,0.008002,0.7019,0.01557,0.7,-5.065e-08
3.536e-10,0.6999,0.007957,0.7019,0.01548,0.7,-5.038e-08
3.538e-10,0.6999,0.007912,0.7019,0.01539,0.7,-5.011e-08
3.54e-10,0.6999,0.007866,0.7019,0.0153,0.7,-4.983e-08
3.542e-10,0.6999,0.007821,0.7019,0.01522,0.7,-4.956e-08
3.544e-10,0.6999,0.007776,0.7019,0.01513,0.7,-4.928e-08
3.546e-10,0.6999,0.00773,0.7019,0.01504,0.7,-4.901e-08
3.548e-10,0.6999,0.007685,0.7019,0.01495,0.7,-4.874e-08
3.55e-10,0.6999,0.007639,0.7019,0.01486,0.7,-4.846e-08
3.552e-10,0.6999,0.007594,0.7019,0.01477,0.7,-4.819e-08
3.554e-10,0.6999,0.007549,0.7019,0.01468,0.7,-4.791e-08
3.556e-10,0.6999,0.007503,0.7019,0.01459,0.7,-4.764e-08
3.558e-10,0.6999,0.007458,0.7019,0.01451,0.7,-4.736e-08
3.56e-10,0.6999,0.007413,0.7019,0.01442,0.7,-4.709e-08
3.562e-10,0.6999,0.007367,0.7019,0.01433,0.7,-4.682e-08
3.564e-10,0.6999,0.007322,0.7019,0.01424,0.7,-4.654e-08
3.566e-10,0.6999,0.007276,0.7019,0.01415,0.7,-4.627e-08
3.568e-10,0.6999,0.007231,0.7019,0.01406,0.7,-4.599e-08
3.57e-10,0.6999,0.007186,0.7019,0.01397,0.7,-4.572e-08
3.572e-10,0.6999,0.00714,0.7019,0.01389,0.7,-4.544e-08
3.574e-10,0.6999,0.007095,0.7019,0.0138,0.7,-4.517e-08
3.576e-10,0.6999,0.00705,0.7019,0.01371,0.7,-4.49e-08
3.578e-10,0.6999,0.007004,0.7019,0.01362,0.7,-4.462e-08
3.58e-10,0.6999,0.006959,0.7019,0.01353,0.7,-4.435e-08
3.582e-10,0.6999,0.006914,0.7019,0.01344,0.7,-4.407e-08
3.584e-10,0.6999,0.006868,0.7019,0.01335,0.7,-4.38e-08
3.586e-10,0.6999,0.006823,0.7019,0.01326,0.7,-4.352e-08
3.588e-10,0.6999,0.006777,0.7019,0.01318,0.7,-4.325e-08
3.59e-10,0.6999,0.006732,0.7019,0.01309,0.7,-4.298e-08
3.592e-10,0.6999,0.006687,0.7019,0.013,0.7,-4.27e-08
3.594e-10,0.6999,0.006641,0.7019,0.01291,0.7,-4.243e-08
3.596e-10,0.6999,0.006596,0.7019,0.01282,0.7,-4.215e-08
3.598e-10,0.6999,0.006551,0.7019,0.01273,0.7,-4.188e-08
3.6e-10,0.6999,0.006505,0.7019,0.01264,0.7,-4.16e-08
3.602e-10,0.6999,0.00646,0.7019,0.01255,0.7,-4.133e-08
3.604e-10,0.6999,0.006414,0.7019,0.01247,0.7,-4.106e-08
3.606e-10,0.6999,0.006375,0.7019,0.01239,0.7,-4.082e-08
3.608e-10,0.6999,0.006348,0.7019,0.01234,0.7,-4.065e-08
3.61e-10,0.6999,0.006321,0.7019,0.01228,0.7,-4.049e-08
3.612e-10,0.6999,0.006294,0.7019,0.01223,0.7,-4.032e-08
3.614e-10,0.6999,0.006267,0.7019,0.01218,0.7,-4.016e-08
3.616e-10,0.6999,0.00624,0.7019,0.01212,0.7,-3.999e-08
3.618e-10,0.6999,0.006213,0.7019,0.01207,0.7,-3.983e-08
3.62e-10,0.6999,0.006185,0.7019,0.01202,0.7,-3.966e-08
3.622e-10,0.6999,0.006158,0.7019,0.01197,0.7,-3.95e-08
3.624e-10,0.6999,0.006131,0.7019,0.01191,0.7,-3.934e-08
3.626e-10,0.6999,0.006104,0.7019,0.01186,0.7,-3.917e-08
3.628e-10,0.6999,0.006077,0.7019,0.01181,0.7,-3.901e-08
3.63e-10,0.6999,0.00605,0.7019,0.01176,0.7,-3.884e-08
3.632e-10,0.6999,0.006023,0.7019,0.0117,0.7,-3.868e-08
3.634e-10,0.6999,0.005996,0.7019,0.01165,0.7,-3.851e-08
3.636e-10,0.6999,0.005969,0.7019,0.0116,0.7,-3.835e-08
3.638e-10,0.6999,0.005942,0.7019,0.01154,0.7,-3.818e-08
3.64e-10,0.6999,0.005914,0.7019,0.01149,0.7,-3.802e-08
3.642e-10,0.6999,0.005887,0.7019,0.01144,0.7,-3.785e-08
3.644e-10,0.6999,0.00586,0.7019,0.01139,0.7,-3.769e-08
3.646e-10,0.6999,0.005833,0.7019,0.01133,0.7,-3.752e-08
3.648e-10,0.6999,0.005806,0.7019,0.01128,0.7,-3.736e-08
3.65e-10,0.6999,0.005779,0.7019,0.01123,0.7,-3.719e-08
3.652e-10,0.6999,0.005752,0.7019,0.01117,0.7,-3.703e-08
3.654e-10,0.6999,0.005725,0.7019,0.01112,0.7,-3.686e-08
3.656e-10,0.6999,0.005698,0.7019,0.01107,0.7,-3.67e-08
3.658e-10,0.6999,0.005671,0.7019,0.01102,0.7,-3.653e-08
3.66e-10,0.6999,0.005643,0.7019,0.01096,0.7,-3.637e-08
3.662e-10,0.6999,0.005616,0.7019,0.01091,0.7,-3.62e-08
3.664e-10,0.6999,0.005589,0.7019,0.01086,0.7,-3.604e-08
3.666e-10,0.6999,0.005562,0.7019,0.01081,0.7,-3.587e-08
3.668e-10,0.6999,0.005535,0.7019,0.01075,0.7,-3.571e-08
3.67e-10,0.6999,0.005508,0.7019,0.0107,0.7,-3.554e-08
3.672e-10,0.6999,0.005481,0.7019,0.01065,0.7,-3.538e-08
3.674e-10,0.6999,0.005454,0.7019,0.01059,0.7,-3.521e-08
3.676e-10,0.6999,0.005427,0.7019,0.01054,0.7,-3.505e-08
3.678e-10,0.6999,0.0054,0.7019,0.01049,0.7,-3.489e-08
3.68e-10,0.6999,0.005372,0.7019,0.01044,0.7,-3.472e-08
3.682e-10,0.6999,0.005345,0.7019,0.01038,0.7,-3.456e-08
3.684e-10,0.6999,0.005318,0.7019,0.01033,0.7,-3.439e-08
3.686e-10,0.6999,0.005291,0.7019,0.01028,0.7,-3.423e-08
3.688e-10,0.6999,0.005264,0.7019,0.01022,0.7,-3.406e-08
3.69e-10,0.6999,0.005237,0.7019,0.01017,0.7,-3.39e-08
3.692e-10,0.6999,0.00521,0.7019,0.01012,0.7,-3.373e-08
3.694e-10,0.6999,0.005183,0.7019,0.01007,0.7,-3.357e-08
3.696e-10,0.6999,0.005156,0.7019,0.01001,0.7,-3.34e-08
3.698e-10,0.6999,0.005129,0.7019,0.009961,0.7,-3.324e-08
3.7e-10,0.6999,0.005101,0.7019,0.009908,0.7,-3.307e-08
3.702e-10,0.6999,0.005074,0.7019,0.009855,0.7,-3.291e-08
3.704e-10,0.6999,0.005047,0.7019,0.009803,0.7,-3.274e-08
3.706e-10,0.6999,0.00502,0.7019,0.00975,0.7,-3.258e-08
3.708e-10,0.6999,0.004993,0.7019,0.009697,0.7,-3.241e-08
3.71e-10,0.7,0.004966,0.7019,0.009644,0.7,-3.225e-08
3.712e-10,0.7,0.004939,0.7019,0.009592,0.7,-3.208e-08
3.714e-10,0.7,0.004912,0.7019,0.009539,0.7,-3.192e-08
3.716e-10,0.7,0.004885,0.7019,0.009486,0.7,-3.175e-08
3.718e-10,0.7,0.004858,0.7019,0.009433,0.7,-3.159e-08
3.72e-10,0.7,0.00483,0.7019,0.00938,0.7,-3.142e-08
3.722e-10,0.7,0.004803,0.7019,0.009328,0.7,-3.126e-08
3.724e-10,0.7,0.004776,0.7019,0.009275,0.7,-3.109e-08
3.726e-10,0.7,0.004749,0.7019,0.009222,0.7,-3.093e-08
3.728e-10,0.7,0.004722,0.7019,0.009169,0.7,-3.076e-08
3.73e-10,0.7,0.004695,0.7019,0.009117,0.7,-3.06e-08
3.732e-10,0.7,0.004668,0.7019,0.009064,0.7,-3.044e-08
3.734e-10,0.7,0.004641,0.7019,0.009011,0.7,-3.027e-08
3.736e-10,0.7,0.004614,0.7019,0.008958,0.7,-3.011e-08
3.738e-10,0.7,0.004587,0.7019,0.008905,0.7,-2.994e-08
3.74e-10,0.7,0.004559,0.7019,0.008853,0.7,-2.978e-08
3.742e-10,0.7,0.004532,0.7019,0.0088,0.7,-2.961e-08
3.744e-10,0.7,0.004505,0.7019,0.008747,0.7,-2.945e-08
3.746e-10,0.7,0.004478,0.7019,0.008694,0.7,-2.928e-08
3.748e-10,0.7,0.004451,0.7019,0.008642,0.7,-2.912e-08
3.75e-10,0.7,0.004424,0.7019,0.008589,0.7,-2.895e-08
3.752e-10,0.7,0.004397,0.7019,0.008536,0.7,-2.879e-08
3.754e-10,0.7,0.00437,0.7019,0.008483,0.7,-2.862e-08
3.756e-10,0.7,0.004343,0.7019,0.00843,0.7,-2.846e-08
3.758e-10,0.7,0.004316,0.7019,0.008378,0.7,-2.829e-08
3.76e-10,0.7,0.004288,0.7019,0.008325,0.7,-2.813e-08
3.762e-10,0.7,0.004261,0.7019,0.008272,0.7,-2.796e-08
3.764e-10,0.7,0.004234,0.7019,0.008219,0.7,-2.78e-08
3.766e-10,0.7,0.004207,0.7019,0.008167,0.7,-2.763e-08
3.768e-10,0.7,0.00418,0.7019,0.008114,0.7,-2.747e-08
3.77e-10,0.7,0.004153,0.7019,0.008061,0.7,-2.73e-08
3.772e-10,0.7,0.004126,0.7019,0.008008,0.7,-2.714e-08
3.774e-10,0.7,0.004099,0.7019,0.007956,0.7,-2.697e-08
3.776e-10,0.7,0.004072,0.7019,0.007903,0.7,-2.681e-08
3.778e-10,0.7,0.004045,0.7019,0.00785,0.7,-2.664e-08
3.78e-10,0.7,0.004017,0.7019,0.007797,0.7,-2.648e-08
3.782e-10,0.7,0.00399,0.7019,0.007744,0.7,-2.631e-08
3.784e-10,0.7,0.003963,0.7019,0.007692,0.7,-2.615e-08
3.786e-10,0.7,0.003936,0.7019,0.007639,0.7,-2.599e-08
3.788e-10,0.7,0.003909,0.7019,0.007586,0.7,-2.582e-08
3.79e-10,0.7,0.003882,0.7019,0.007533,0.7,-2.566e-08
3.792e-10,0.7,0.003855,0.7019,0.007481,0.7,-2.549e-08
3.794e-10,0.7,0.003828,0.7019,0.007428,0.7,-2.533e-08
3.796e-10,0.7,0.003801,0.7019,0.007375,0.7,-2.516e-08
3.798e-10,0.7,0.003774,0.7019,0.007322,0.7,-2.5e-08
3.8e-10,0.7,0.003746,0.7019,0.007269,0.7,-2.483e-08
3.802e-10,0.7,0.003719,0.7019,0.007217,0.7,-2.467e-08
3.804e-10,0.7,0.003692,0.7019,0.007164,0.7,-2.45e-08
3.806e-10,0.7,0.003665,0.7019,0.007111,0.7,-2.434e-08
3.808e-10,0.7,0.003638,0.7019,0.007058,0.7,-2.417e-08
3.81e-10,0.7,0.003611,0.7019,0.007006,0.7,-2.401e-08
3.812e-10,0.7,0.003584,0.7019,0.006953,0.7,-2.384e-08
3.814e-10,0.7,0.003557,0.7019,0.0069,0.7,-2.368e-08
3.816e-10,0.7,0.00353,0.7019,0.006847,0.7,-2.351e-08
3.818e-10,0.7,0.003511,0.7019,0.006812,0.7,-2.34e-08
3.82e-10,0.7,0.003496,0.7019,0.006783,0.7,-2.331e-08
3.822e-10,0.7,0.003482,0.7019,0.006754,0.7,-2.322e-08
3.824e-10,0.7,0.003467,0.7019,0.006725,0.7,-2.313e-08
3.826e-10,0.7,0.003452,0.7019,0.006696,0.7,-2.304e-08
3.828e-10,0.7,0.003437,0.7019,0.006666,0.7,-2.294e-08
3.83e-10,0.7,0.003422,0.7019,0.006637,0.7,-2.285e-08
3.832e-10,0.7,0.003407,0.7019,0.006608,0.7,-2.276e-08
3.834e-10,0.7,0.003392,0.7019,0.006579,0.7,-2.267e-08
3.836e-10,0.7,0.003377,0.7019,0.00655,0.7,-2.258e-08
3.838e-10,0.7,0.003362,0.7019,0.006521,0.7,-2.249e-08
3.84e-10,0.7,0.003347,0.7019,0.006492,0.7,-2.239e-08
3.842e-10,0.7,0.003332,0.7019,0.006463,0.7,-2.23e-08
3.844e-10,0.7,0.003317,0.7019,0.006433,0.7,-2.221e-08
3.846e-10,0.7,0.003302,0.7019,0.006404,0.7,-2.212e-08
3.848e-10,0.7,0.003287,0.7019,0.006375,0.7,-2.203e-08
3.85e-10,0.7,0.003272,0.7019,0.006346,0.7,-2.194e-08
3.852e-10,0.7,0.003257,0.7019,0.006317,0.7,-2.184e-08
3.854e-10,0.7,0.003242,0.7019,0.006288,0.7,-2.175e-08
3.856e-10,0.7,0.003227,0.7019,0.006259,0.7,-2.166e-08
3.858e-10,0.7,0.003212,0.7019,0.006229,0.7,-2.157e-08
3.86e-10,0.7,0.003197,0.7019,0.0062,0.7,-2.148e-08
3.862e-10,0.7,0.003182,0.7019,0.006171,0.7,-2.139e-08
3.864e-10,0.7,0.003167,0.7019,0.006142,0.7,-2.129e-08
3.866e-10,0.7,0.003152,0.7019,0.006113,0.7,-2.12e-08
3.868e-10,0.7,0.003137,0.7019,0.006084,0.7,-2.111e-08
3.87e-10,0.7,0.003122,0.7019,0.006055,0.7,-2.102e-08
3.872e-10,0.7,0.003107,0.7019,0.006026,0.7,-2.093e-08
3.874e-10,0.7,0.003092,0.7019,0.005996,0.7,-2.084e-08
3.876e-10,0.7,0.003077,0.7019,0.005967,0.7,-2.074e-08
3.878e-10,0.7,0.003062,0.7019,0.005938,0.7,-2.065e-08
3.88e-10,0.7,0.003047,0.7019,0.005909,0.7,-2.056e-08
3.882e-10,0.7,0.003032,0.7019,0.00588,0.7,-2.047e-08
3.884e-10,0.7,0.003017,0.7019,0.005851,0.7,-2.038e-08
3.886e-10,0.7,0.003002,0.7019,0.005822,0.7,-2.029e-08
3.888e-10,0.7,0.002987,0.7019,0.005793,0.7,-2.019e-08
3.89e-10,0.7,0.002972,0.7019,0.005763,0.7,-2.01e-08
3.892e-10,0.7,0.002957,0.7019,0.005734,0.7,-2.001e-08
3.894e-10,0.7,0.002942,0.7019,0.005705,0.7,-1.992e-08
3.896e-10,0.7,0.002927,0.7019,0.005676,0.7,-1.983e-08
3.898e-10,0.7,0.002912,0.7019,0.005647,0.7,-1.974e-08
3.9e-10,0.7,0.002897,0.7019,0.005618,0.7,-1.965e-08
3.902e-10,0.7,0.002882,0.7019,0.005589,0.7,-1.955e-08
3.904e-10,0.7,0.002867,0.7019,0.00556,0.7,-1.946e-08
3.906e-10,0.7,0.002852,0.7019,0.00553,0.7,-1.937e-08
3.908e-10,0.7,0.002837,0.7019,0.005501,0.7,-1.928e-08
3.91e-10,0.7,0.002822,0.7019,0.005472,0.7,-1.919e-08
3.912e-10,0.7,0.002807,0.7019,0.005443,0.7,-1.91e-08
3.914e-10,0.7,0.002792,0.7019,0.005414,0.7,-1.9e-08
3.916e-10,0.7,0.002777,0.7019,0.005385,0.7,-1.891e-08
3.918e-10,0.7,0.002762,0.7019,0.005356,0.7,-1.882e-08
3.92e-10,0.7,0.002747,0.7019,0.005327,0.7,-1.873e-08
3.922e-10,0.7,0.002732,0.7019,0.005297,0.7,-1.864e-08
3.924e-10,0.7,0.002717,0.7019,0.005268,0.7,-1.855e-08
3.926e-10,0.7,0.002702,0.7019,0.005239,0.7,-1.845e-08
3.928e-10,0.7,0.002687,0.7019,0.00521,0.7,-1.836e-08
3.93e-10,0.7,0.002672,0.7019,0.005181,0.7,-1.827e-08
3.932e-10,0.7,0.002657,0.7019,0.005152,0.7,-1.818e-08
3.934e-10,0.7,0.002642,0.7019,0.005123,0.7,-1.809e-08
3.936e-10,0.7,0.002627,0.7019,0.005094,0.7,-1.8e-08
3.938e-10,0.7,0.002612,0.7019,0.005064,0.7,-1.79e-08
3.94e-10,0.7,0.002597,0.7019,0.005035,0.7,-1.781e-08
3.942e-10,0.7,0.002582,0.7019,0.005006,0.7,-1.772e-08
3.944e-10,0.7,0.002567,0.7019,0.004977,0.7,-1.763e-08
3.946e-10,0.7,0.002552,0.7019,0.004948,0.7,-1.754e-08
3.948e-10,0.7,0.002537,0.7019,0.004919,0.7,-1.745e-08
3.95e-10,0.7,0.002522,0.7019,0.00489,0.7,-1.735e-08
3.952e-10,0.7,0.002507,0.7019,0.00486,0.7,-1.726e-08
3.954e-10,0.7,0.002492,0.7019,0.004831,0.7,-1.717e-08
3.956e-10,0.7,0.002477,0.7019,0.004802,0.7,-1.708e-08
3.958e-10,0.7,0.002462,0.7019,0.004773,0.7,-1.699e-08
3.96e-10,0.7,0.002447,0.7019,0.004744,0.7,-1.69e-08
3.962e-10,0.7,0.002432,0.7019,0.004715,0.7,-1.68e-08
3.964e-10,0.7,0.002417,0.7019,0.004686,0.7,-1.671e-08
3.966e-10,0.7,0.002402,0.7019,0.004657,0.7,-1.662e-08
3.968e-10,0.7,0.002387,0.7019,0.004627,0.7,-1.653e-08
3.97e-10,0.7,0.002372,0.7019,0.004598,0.7,-1.644e-08
3.972e-10,0.7,0.002357,0.7019,0.004569,0.7,-1.635e-08
3.974e-10,0.7,0.002342,0.7019,0.00454,0.7,-1.625e-08
3.976e-10,0.7,0.002327,0.7019,0.004511,0.7,-1.616e-08
3.978e-10,0.7,0.002312,0.7019,0.004482,0.7,-1.607e-08
3.98e-10,0.7,0.002297,0.7019,0.004453,0.7,-1.598e-08
3.982e-10,0.7,0.002282,0.7019,0.004424,0.7,-1.589e-08
3.984e-10,0.7,0.002267,0.7019,0.004394,0.7,-1.58e-08
3.986e-10,0.7,0.002252,0.7019,0.004365,0.7,-1.57e-08
3.988e-10,0.7,0.002237,0.7019,0.004336,0.7,-1.561e-08
3.99e-10,0.7,0.002222,0.7019,0.004307,0.7,-1.552e-08
3.992e-10,0.7,0.002207,0.7019,0.004278,0.7,-1.543e-08
3.994e-10,0.7,0.002192,0.7019,0.004249,0.7,-1.534e-08
3.996e-10,0.7,0.002177,0.7019,0.00422,0.7,-1.525e-08
3.998e-10,0.7,0.002162,0.7019,0.004191,0.7,-1.515e-08
4e-10,0.7,0.002147,0.7019,0.004161,0.7,-1.506e-08
4.002e-10,0.7,0.002132,0.7019,0.004132,0.7,-1.497e-08
4.004e-10,0.7,0.002117,0.7019,0.004103,0.7,-1.488e-08
4.006e-10,0.7,0.002102,0.7019,0.004074,0.7,-1.479e-08
4.008e-10,0.7,0.002087,0.7019,0.004045,0.7,-1.47e-08
4.01e-10,0.7,0.002072,0.7019,0.004016,0.7,-1.46e-08
4.012e-10,0.7,0.002057,0.7019,0.003987,0.7,-1.451e-08
4.014e-10,0.7,0.002042,0.7019,0.003958,0.7,-1.442e-08
4.016e-10,0.7,0.002027,0.7019,0.003928,0.7,-1.433e-08
4.018e-10,0.7,0.002012,0.7019,0.003899,0.7,-1.424e-08
4.02e-10,0.7,0.001997,0.7019,0.00387,0.7,-1.415e-08
4.022e-10,0.7,0.001982,0.7019,0.003841,0.7,-1.406e-08
4.024e-10,0.7,0.001967,0.7019,0.003812,0.7,-1.396e-08
4.026e-10,0.7,0.001952,0.7019,0.003783,0.7,-1.387e-08
4.028e-10,0.7,0.001937,0.7019,0.003754,0.7,-1.378e-08
4.03e-10,0.7,0.001922,0.7019,0.003724,0.7,-1.369e-08
4.032e-10,0.7,0.001907,0.7019,0.003695,0.7,-1.36e-08
4.034e-10,0.7,0.001892,0.7019,0.003666,0.7,-1.351e-08
4.036e-10,0.7,0.001877,0.7019,0.003637,0.7,-1.341e-08
4.038e-10,0.7,0.001862,0.7019,0.003608,0.7,-1.332e-08
4.04e-10,0.7,0.001847,0.7019,0.003579,0.7,-1.323e-08
4.042e-10,0.7,0.001832,0.7019,0.00355,0.7,-1.314e-08
4.044e-10,0.7,0.001817,0.7019,0.003521,0.7,-1.305e-08
4.046e-10,0.7,0.001802,0.7019,0.003491,0.7,-1.296e-08
4.048e-10,0.7,0.001787,0.7019,0.003462,0.7,-1.286e-08
4.05e-10,0.7,0.001772,0.7019,0.003433,0.7,-1.277e-08
4.052e-10,0.7,0.001757,0.7019,0.003404,0.7,-1.268e-08
4.054e-10,0.7,0.001742,0.7019,0.003375,0.7,-1.259e-08
4.056e-10,0.7,0.001727,0.7019,0.003346,0.7,-1.25e-08
4.058e-10,0.7,0.001714,0.7019,0.003322,0.7,-1.242e-08
4.06e-10,0.7,0.001707,0.7019,0.003308,0.7,-1.238e-08
4.062e-10,0.7,0.0017,0.7019,0.003293,0.7,-1.233e-08
4.064e-10,0.7,0.001692,0.7019,0.003279,0.7,-1.229e-08
4.066e-10,0.7,0.001685,0.7019,0.003265,0.7,-1.224e-08
4.068e-10,0.7,0.001677,0.7019,0.00325,0.7,-1.219e-08
4.07e-10,0.7,0.00167,0.7019,0.003236,0.7,-1.215e-08
4.072e-10,0.7,0.001663,0.7019,0.003221,0.7,-1.21e-08
4.074e-10,0.7,0.001655,0.7019,0.003207,0.7,-1.206e-08
4.076e-10,0.7,0.001648,0.7019,0.003193,0.7,-1.201e-08
4.078e-10,0.7,0.00164,0.7019,0.003178,0.7,-1.197e-08
4.08e-10,0.7,0.001633,0.7019,0.003164,0.7,-1.192e-08
4.082e-10,0.7,0.001625,0.7019,0.003149,0.7,-1.188e-08
4.084e-10,0.7,0.001618,0.7019,0.003135,0.7,-1.183e-08
4.086e-10,0.7,0.001611,0.7019,0.003121,0.7,-1.179e-08
4.088e-10,0.7,0.001603,0.7019,0.003106,0.7,-1.174e-08
