tag,U0,XL,DVTSHIFT,DeltaWGAA,DeltaTGAA,loss,log_rmse_vd005,log_rmse_vd070,log_rmse_all,rel_rmse_high_vd005,rel_rmse_high_vd070,max_abs_log_err,status
eval_0064,0.13374791996907412,2.6805970054281867e-08,-0.451731018813406,-9.172601615089444e-09,-1.7874610586192256e-09,295.0884619426846,294.20311419116274,295.42127986518716,294.78846194268465,1.0,1.0,296.77882709744586,ok
eval_0065,0.00015041694097695315,3.410595085966609e-09,-0.6447973427229559,-4.2049436577821945e-10,-1.215073392657283e-09,2.2734791762363376,1.994408327150684,1.9537156622208476,1.9749804874579233,0.9934505013038586,0.9965407572189008,3.5126694155888325,ok
eval_0066,0.20897975331548044,1.809436684660398e-08,0.7541059858259154,1.1090547596607054e-08,9.54562399496079e-10,3.527829439743017,2.6996966334660297,1.9556546240429582,2.371866142666646,6.584495257821819,1.1219267226873237,6.192930057103486,ok
eval_0067,0.00025247606645218903,3.631566188685071e-08,0.22403562326638957,6.84684734459818e-10,-7.991740789811495e-10,4.246813209964411,3.8693273610157553,4.030727652783415,3.9476231323576045,0.9964520010863731,0.9981485162923335,6.422972773563028,ok
eval_0068,0.0007187241123188357,2.66912715068756e-09,-0.7383749654224898,-8.515341896521802e-09,-1.0986598673615743e-09,295.0884619426846,294.20311419116274,295.42127986518716,294.78846194268465,1.0,1.0,296.77882709744586,ok
eval_0069,0.04930648504457688,6.831870567446075e-11,-0.6795358781819225,4.752340802462407e-09,-5.545187061399717e-10,2.6958784347617732,2.556233366428418,2.0347239198749048,2.320581775923259,2.2826931794028082,0.2192845461872836,6.23331521474216,ok
eval_0070,0.2293490216109451,9.578438595256886e-09,0.26988235995412213,1.3434951834460884e-08,9.904707181446915e-10,4.804387981689915,2.9940635541693963,2.375957167259305,2.7149916013946087,11.348931083425171,2.580378118543542,6.810016480633301,ok
eval_0071,0.009791723349706563,1.360697055961424e-09,-0.6879150682265612,-3.3888783736356552e-09,1.1372310578476338e-09,2.0361418043414066,2.013573276506595,1.6400034694952446,1.843730370500815,0.5451313852947415,0.7376115069758702,5.302010746130908,ok
eval_0072,0.1537334154650635,3.0320585519214574e-08,0.7826744195362689,2.6188416856164667e-09,6.074535290063819e-10,7.201648055127605,7.518858138712588,6.279818238196829,6.951734648240173,0.7638282440876747,0.9022611351618707,14.285991405069971,ok
eval_0073,0.0032398216407235995,-4.118116966276361e-09,-0.539704489608192,1.3660127204526788e-08,-5.832064284033328e-10,2.0482647212414387,1.9960321453265406,1.573080447392974,1.8054236218122357,0.649297357757936,0.969643305103416,5.28168665472341,ok
eval_0074,0.03786314412541056,1.2069299411991239e-08,0.21917306930874114,-6.679856485414873e-10,-7.279076304984725e-10,1.1509183184035525,1.022315503096856,1.0787985650459313,1.0498067054402014,0.12449047219490518,0.5495869475607685,2.5861725182852293,ok
eval_0075,0.06771008870350514,2.7824102185798676e-08,-0.7811568613595692,-5.775877490343774e-09,6.203324174279149e-10,295.0884619426846,294.20311419116274,295.42127986518716,294.78846194268465,1.0,1.0,296.77882709744586,ok
eval_0076,0.12677505850455342,2.4363282728592385e-08,-0.6956215547010505,-6.286172644356958e-11,6.740885221708433e-10,2.561668971439434,2.489073424930011,1.9072020951760218,2.228814596803711,1.9115771909514632,0.30745197328668744,6.099174010303528,ok
eval_0077,0.00016039708739582102,3.579630356128543e-08,0.45001659547384953,8.092711507753864e-09,-1.5941388282646885e-10,3.381380129592522,2.9662722825499075,3.20285030416735,3.0820968651602665,0.9969454035690056,0.9982763593126963,4.474073845574626,ok
eval_0078,0.026929575429153665,2.174535804483468e-08,0.6230601654296914,5.969081259332242e-09,7.021285965252711e-10,1.6794028638964904,1.4923363302922015,1.5608397102167488,1.5256018826299866,0.357347300666766,0.667992574443259,3.233577681915934,ok
eval_0079,0.3579106164317311,3.8915811477278117e-08,0.36622228320810035,1.3223110214697652e-08,-8.018301232936107e-10,3.274017396276386,2.3762015580506044,1.7443377765111518,2.0968062506682297,6.937356313060768,0.9107179909936057,5.018754912075406,ok
eval_0080,0.0001400123508214039,4.59361037276161e-09,-0.1758560362607133,6.359416124693051e-10,3.016772087573494e-10,2.2420208251740354,1.9834680003509289,1.8992553794241442,1.943501386309442,0.9938296587044108,0.9962999337262147,3.347552072630913,ok
eval_0081,0.055692179855610445,3.141501283007165e-08,-0.5573748532234352,-2.344657100971406e-09,1.053825723228094e-09,2.0232075577192026,2.1383830995735083,1.6733052221988776,1.9291891980487275,0.18232432090379136,0.4444647435660426,5.461796043572536,ok
eval_0082,0.11330979600837801,2.978815586284965e-08,0.35442566274055987,-1.1736257994919853e-08,4.6469738976720714e-10,295.0884619426846,294.20311419116274,295.42127986518716,294.78846194268465,1.0,1.0,296.77882709744586,ok
eval_0083,0.17225990854418516,3.40482933408276e-08,0.5499400816023972,3.7578848387916044e-09,1.6720115846955963e-09,4.123283798823581,3.9297660462044717,3.816851281915626,3.8759775015438436,1.0697432296389662,0.5789654188926201,6.816601329247815,ok
eval_0084,0.13314341695136064,7.837352437354232e-09,-0.5805714770302149,-2.9729689402946258e-09,-1.0461753130222586e-09,2.813598944274161,2.5744731365273905,1.8581257240175963,2.2591540857071823,3.3318404780141777,0.36445857909901114,6.143380270601709,ok
eval_0085,0.01761601830069551,1.1335641758591136e-08,-0.7740224875447042,5.164142019917168e-09,1.5100099257081025e-10,2.119957386534707,2.1298041829554757,1.7667517893293843,1.9639327765657693,0.3402849489597669,0.6998791174998165,5.555594933110681,ok
eval_0086,0.0008791731877723937,5.673316489212416e-09,-0.6860575468297857,-4.1962115350951884e-10,-1.0647180136056758e-09,2.005802107239524,1.7952909126282866,1.620733070497723,1.71372356256444,0.9655883876839412,0.9816019101499511,4.2294926486926565,ok
eval_0087,0.8135795871900021,7.95738956480907e-10,-0.5021502872290434,1.2384674352354415e-08,1.1561448844195345e-10,14.03418544879722,3.5924377179273117,2.741985759549068,3.212442962670415,62.87769625619821,9.267253651313819,7.527955274829218,ok
eval_0088,0.0007187241123188357,1.9788662511664563e-08,-0.7383749654224898,9.781386648474725e-09,1.2079916177971884e-10,2.0727090032323456,1.8229857654130057,1.7276780451083678,1.7778758049118437,0.9758114039734643,0.9897432514965474,4.1054629854762075,ok
eval_0089,0.06531861719046891,2.5808988538519284e-08,-0.6795358781819225,1.0878665561101954e-08,8.022069556189294e-10,2.408365456321182,2.4047925937175605,1.9997383849648944,2.219610774383733,1.0292904442863737,0.2290741019632863,6.009417757625936,ok
eval_0090,0.5380078391385955,3.496512540051729e-08,0.6968031857335678,1.3434951834460884e-08,1.7955421915364057e-09,2.8183272253466005,1.3160294565570279,0.8440280102418342,1.114697004243013,10.572074401992763,0.7854604053644852,1.7327117475068876,ok
eval_0091,0.009791723349706563,2.2019024608301563e-08,-0.6879150682265612,4.090198803165336e-09,-4.749516255491528e-10,2.025831461898533,1.9267493661394304,1.616531105778994,1.7845872839438899,0.7435733509447964,0.8647211687528237,5.109024487741832,ok
eval_0092,0.003216032155392306,5.162032628243939e-09,-0.07061997928834263,4.5622097442287894e-09,2.428314501201965e-10,2.0019843884311097,1.863642076220803,1.5892022635441565,1.737329781714848,0.8420114590742975,0.9223525857007809,4.911231258322113,ok
eval_0093,0.009975779674634802,2.571678378440577e-08,-0.539704489608192,-6.9910115383444965e-09,1.052734757743969e-09,295.0884619426846,294.20311419116274,295.42127986518716,294.78846194268465,1.0,1.0,296.77882709744586,ok
eval_0094,0.012090844187768979,2.6738806445890263e-08,-0.6340804704871819,-6.679856485414873e-10,-7.279076304984725e-10,1.9683371480528842,1.8870161731026522,1.5295212905657196,1.7246914509869713,0.7630152542568485,0.8612893928492369,4.991417916675481,ok
eval_0095,0.0023822866542011455,2.6747122270040225e-09,0.7373183910170016,8.146498747391782e-09,1.5257334871982225e-09,2.0048904674994783,1.864576860614925,1.5872611303721331,1.736999528505527,0.8472565111231072,0.9386830821699003,4.909452058572446,ok
eval_0096,0.0031530832138982256,2.0116669450649643e-08,-0.07346911221689263,7.673295364079695e-09,-1.1614744909071068e-09,1.954753692930641,1.8022746266213474,1.5294266385764164,1.6768574167217247,0.9057881180523683,0.946853723340407,4.645482209292515,ok
eval_0097,0.002349633411953382,7.015423646693185e-09,0.36726470858672206,5.259113740253071e-09,-1.7382859986086828e-09,1.9664021745924,1.8121421324451708,1.5468277843743623,1.6899974288800332,0.8985527177314063,0.9441455870177066,4.692596221987775,ok
eval_0098,0.023266646522307206,2.850743108917022e-08,-0.6851842918716993,6.079237603970635e-09,1.6420378765283498e-09,2.095180987978064,2.085183922776678,1.73975707959698,1.927121711211579,0.4272882859844046,0.6931068924588268,5.464782907437325,ok
eval_0099,0.0012379891841710598,9.060875837240659e-10,0.729346260226666,-1.3641954105970866e-09,-3.006141546043528e-11,6.188401494222632,6.064133164490671,5.704038190618286,5.8940338093267375,0.9727737028342515,0.9896775298050491,9.52523757841514,ok
eval_0100,0.005454082835848744,7.21860768622546e-09,-0.04719067412049949,-4.320923768785396e-09,-8.932519856002609e-11,1.4097485872302862,1.0646837819114188,1.2337228240830258,1.1489305340360378,0.8374990053851428,0.9012880159098463,2.4632435981651195,ok
eval_0101,0.0511081081172231,2.8019531219569692e-08,0.4055294841250772,6.1323566689189345e-09,-3.565315555744251e-10,0.49013490584960645,0.34330664251578197,0.4435712165025945,0.3946257948819902,0.1830569987738791,0.4536704076768961,1.18072930505714,ok
eval_0102,0.05888304905357422,2.9420507780548177e-08,0.4055294841250772,6.1323566689189345e-09,-3.565315555744251e-10,0.6560056091125441,0.5121851487651481,0.5893555911767093,0.5505785066715729,0.26922217094897954,0.43362517865749545,1.5246873301251789,ok
eval_0103,0.05888304905357422,2.8019531219569692e-08,0.4258059583313311,6.1323566689189345e-09,-3.565315555744251e-10,0.6188383659923936,0.47305667712319105,0.5465513781124999,0.5096585117123398,0.3064130016779992,0.42145269352235953,1.4345135877347257,ok
eval_0104,0.05888304905357422,2.8019531219569692e-08,0.4055294841250772,6.438974502364882e-09,-3.565315555744251e-10,0.3504236247010656,0.2262356522838358,0.2551836480989786,0.24056581185372497,0.3444089194952436,0.38797649948702734,0.7321542817955073,ok
eval_0105,0.05888304905357422,2.8019531219569692e-08,0.4055294841250772,6.1323566689189345e-09,-3.7435813335314637e-10,0.4731152182862608,0.3284552196322864,0.39885115929097326,0.36394855538446946,0.3202927402793919,0.407485012399217,1.1073569777915964,ok
eval_0106,0.055640381123535684,2.6618554658591207e-08,0.41364007380757867,6.255003802297314e-09,-3.636621866859136e-10,0.33066873999819246,0.2137312615788985,0.2351750262569595,0.22428028838834116,0.3135582585843315,0.3956980854813438,0.6577002060252717,ok
eval_0107,0.05408663953289957,2.5217578097612724e-08,0.4176953686488293,6.3163273689865035e-09,-3.672275022416578e-10,0.37334936532245616,0.31719989044740493,0.1975762634522215,0.2665664326245819,0.33740422393874164,0.3744819940470868,0.4924157388773063,ok
eval_0108,0.05439387745092762,2.7459140595178294e-08,0.3884972457918238,6.304062655648665e-09,-3.66514439130509e-10,0.3100806160316075,0.21599804857268945,0.1997877092524751,0.2083745268552706,0.2762409276461554,0.40179966686275714,0.4884733776420873,ok
eval_0109,0.05227931427963805,2.717894528298259e-08,0.3698428895220701,6.389915649013532e-09,-3.71505880908551e-10,0.4020883042372545,0.3592864456897028,0.22918006815736933,0.30386903721306086,0.2596198617419197,0.3951752517527048,0.536029898565733,ok
eval_0110,0.06425021560864604,2.7234984345421733e-08,0.4019608246647765,6.372745050340557e-09,-3.7050759255294243e-10,0.35405443183749763,0.26369960224641636,0.1855663544531556,0.22953916491826373,0.4851601760948725,0.3449416033666869,0.48082418284565076,ok
eval_0111,0.05774678676196576,2.6921165595762565e-08,0.4005333608806562,6.468900402909206e-09,-3.760980073443494e-10,0.35504254321184764,0.2894845203344807,0.18431384789254537,0.24471010375316937,0.368059889849183,0.36748970654200547,0.48566521948549113,ok
eval_0112,0.057298445110193066,2.6481819346239716e-08,0.39853491158288784,6.603517896505315e-09,-3.589673791621094e-10,0.46194609699065386,0.41936105554112196,0.25777966796089175,0.3512054851694468,0.3869539883003628,0.3513167571743509,0.6364095744447997,ok
eval_0113,0.05769055276539495,2.6866247314572214e-08,0.40028355471843524,6.48572758960872e-09,-3.6281506770986864e-10,0.3644086707902858,0.30229991097030384,0.1881024998384918,0.2539762725602827,0.37074637891342327,0.3654696092865977,0.4926365565731219,ok
eval_0114,0.058482836311820365,2.763510325123719e-08,0.4037808409895298,6.25014697581553e-09,-3.705104448053871e-10,0.3718226358289975,0.23986003673484937,0.2843887266328833,0.2621793476170262,0.33738165206318554,0.39357360268328967,0.8175811178787615,ok
eval_0115,0.057887611682476976,2.705846129873846e-08,0.4011578762862089,6.426832436160423e-09,-3.647389119837482e-10,0.3343408856802853,0.2569701372457027,0.1819067199005544,0.22409981040676713,0.3624974796834439,0.3724430221400105,0.4647470824164044,ok
eval_0116,0.0584828363118203,2.7635103251237187e-08,0.4037808409895299,6.25014697581553e-09,-3.526838670266659e-10,0.3737001848296194,0.24134398561176967,0.2865439919006376,0.26400753501480945,0.3377593882351338,0.39352494386359943,0.8238065045118397,ok
eval_0117,0.05792992608833062,2.709965000963122e-08,0.40134523090787466,6.414212046135787e-09,-3.7024447226492853e-10,0.3305374105080778,0.24947570776512104,0.18364220451729296,0.220344202129619,0.3606689736092111,0.3739524155805142,0.45871537092529735,ok
